timestamp,dx,dy
1744381402,0,4
1744381402.2609074,0,7
1744381402.2692876,0,4
1744381402.276926,1,-14
1744381402.284828,0,3
1744381402.2929618,0,-4
1744381402.3006604,0,3
1744381402,0,-4
1744381402.316753,0,1
1744381402.3247912,0,-3
1744381402.3327475,0,0
1744381402.5908132,0,1
1744381402.598878,0,1
1744381402.6068306,1,-1
1744381402.6147637,0,2
1744381402.6229396,-1,-3
1744381402.6307356,1,1
1744381402.6389382,0,1
1744381402.6467824,0,0
1744381402.6548343,0,0
1744381402.6627982,1,2
1744381402.670907,0,-3
1744381402.6787755,0,1
1744381402.6869755,3,4
1744381402.6947901,2,2
1744381402.7029667,1,1
1744381402.7108507,4,3
1744381402.7188137,3,3
1744381402.7268074,-12,-14
1744381402.734745,4,4
1744381402.7428026,-2,-2
1744381402.7506669,6,4
1744381402.7589042,-6,-4
1744381402.7666664,3,3
1744381402.7747912,-3,-2
1744381403,5,4
1744381402.7907681,-6,-4
1744381402.8007424,2,2
1744381402.8069346,-3,-4
1744381402.816711,2,3
1744381402.8229275,-3,-3
1744381402.8327343,1,1
1744381403,-2,-1
1744381402.8492951,1,2
1744381402.856752,-1,-1
1744381402.8647223,0,2
1744381402.8729467,0,-3
1744381402.8814132,1,3
1744381402.8893707,0,2
1744381402.896714,-2,-5
1744381402.9049358,0,-2
1744381402.9127588,0,1
1744381402.9209688,0,-1
1744381402.9373076,0,1
1744381402.9846973,0,0
1744381402.9927866,0,-1
1744381403.000684,0,1
1744381403.0087738,-1,-1
1744381403.0166852,-1,1
1744381403.0248418,1,0
1744381403.0327199,0,0
1744381403.0408034,0,-1
1744381403.0488207,-1,1
1744381403.0568156,1,-1
1744381403.064776,-2,1
1744381403.0730386,2,0
1744381403.0808659,-1,0
1744381403.0907438,0,0
1744381403.0968175,-1,1
1744381403,1,-1
1744381403.1127927,-4,0
1744381403.1229548,1,1
1744381403.1288245,-4,2
1744381403.1388898,2,-2
1744381403.1468403,-6,3
1744381403.154841,7,-3
1744381403.1627207,-6,2
1744381403.1709557,5,-2
1744381403.178755,-6,2
1744381403.186707,-5,2
1744381403.194754,11,-5
1744381403.2027686,-6,1
1744381403.210896,5,-1
1744381403.2188106,-6,0
1744381403.2269268,8,-1
1744381403.2348278,-12,0
1744381403.2427661,14,0
1744381403.2509181,-14,2
1744381403.258728,8,-2
1744381403.2668183,-11,0
1744381403.2747824,14,0
1744381403.2828186,-14,0
1744381403.2907584,10,0
1744381403,-8,0
1744381403.3069196,10,0
1744381403.3148723,-16,0
1744381403.3230603,15,0
1744381403.3308024,-14,0
1744381403.339009,15,-1
1744381403,-10,-2
1744381403.3548954,4,1
1744381403.3627758,-14,-2
1744381403.3709416,-11,-2
1744381403.3792958,-8,-1
1744381403.386826,27,0
1744381403.3948407,-14,-3
1744381403.4049194,24,5
1744381403.410809,-18,-8
1744381403.421025,13,6
1744381403.4269125,-11,-6
1744381403.4368465,-12,-7
1744381403.4447658,-16,-8
1744381403.4527059,-9,-4
1744381403.4610167,55,28
1744381403.4687002,-7,-4
1744381403.4775348,13,6
1744381403.4847946,-5,-4
1744381403.4927871,7,6
1744381403.500907,-1,-1
1744381403.822843,2,1
1744381403.8307436,1,0
1744381403.8389754,2,0
1744381403.8467803,4,0
1744381403.8548605,-2,0
1744381403.8627453,3,0
1744381403.870826,0,0
1744381403.878748,7,0
1744381403.8868208,-6,-3
1744381403.8948262,8,-1
1744381403.9027672,7,-2
1744381403.9108133,-17,5
1744381403.9189599,6,-1
1744381403.9267864,-9,2
1744381403.9347386,4,-1
1744381403.9428608,-4,0
1744381403.950748,2,-1
1744381403.9593673,-5,2
1744381403.9667811,1,-1
1744381403.9747727,0,0
1744381403.9827628,0,0
1744381403.9907973,0,0
1744381403.999466,1,-1
1744381404.0069366,1,-1
1744381404.016802,-2,1
1744381404.0229719,0,1
1744381404.0327053,2,-1
1744381404.0390332,-3,1
1744381404.0490153,1,-2
1744381404.0568438,-1,3
1744381404.0647442,0,0
1744381404.0730512,0,0
1744381404.0895598,-1,-1
1744381404.3469222,0,1
1744381404,-1,0
1744381404.3628194,-3,0
1744381404.3710515,0,0
1744381404.3787718,-2,0
1744381404.3868575,-5,1
1744381404.3949046,-7,1
1744381404.4027393,-8,1
1744381404.4109302,17,-2
1744381404.4186647,-8,1
1744381404.4269893,7,-1
1744381404.434742,-17,1
1744381404.4428654,13,-2
1744381404.4507787,-9,0
1744381404.4587758,-3,0
1744381404.4668403,-25,0
1744381404.474749,38,0
1744381404.482717,-29,-4
1744381404.490698,26,0
1744381404.4987726,-4,0
1744381404.5148222,20,4
1744381404.5550735,-1,0
1744381404.5869153,1,0
1744381404.6028306,-2,0
1744381404.6108327,-2,0
1744381404.6187563,-6,-3
1744381404.6291497,5,3
1744381404.6347613,-4,0
1744381404.940774,7,-1
1744381404.9510322,-18,-4
1744381404.9569044,0,3
1744381404.9667206,-28,0
1744381404.9747646,18,2
1744381404.982772,-46,0
1744381405,38,0
1744381404.9988782,-19,0
1744381405.0068383,27,0
1744381405.0147517,-10,0
1744381405.0229182,23,0
1744381405.030692,-9,0
1744381405.0390341,16,0
1744381405.0468087,-7,0
1744381405.0548966,10,0
1744381405.0627806,-4,0
1744381405.0709312,3,0
1744381405.078735,-7,0
1744381405.0869765,-13,0
1744381405.094741,-11,0
1744381405.1027179,-8,0
1744381405.1107285,34,0
1744381405.1187835,-15,1
1744381405.1267881,16,1
1744381405.1347182,-17,2
1744381405.1427221,14,-2
1744381405.1507604,-9,1
1744381405.158765,14,-2
1744381405.1667678,-17,3
1744381405.1820662,-3,1
1744381405.1826692,-5,1
1744381405.1908033,30,-6
1744381405.198879,0,1
1744381405.6190708,5,0
1744381405.626928,-1,3
1744381405.6346521,0,3
1744381405.6427965,1,-4
1744381405.6508152,0,5
1744381405.6587784,-1,-1
1744381405.6668458,0,6
1744381405.6747773,0,-8
1744381405.6827917,-1,8
1744381405.690739,2,-8
1744381405.698806,0,3
1744381405.7069023,0,-6
1744381405.7229595,0,-2
1744381405.8688922,-1,0
1744381405.8747437,0,1
1744381405.884764,-1,0
1744381405.8927662,2,-1
1744381405.9013147,-1,0
1744381405.9087882,0,1
1744381405.9168532,-1,0
1744381405.9247935,1,-1
1744381405.9327905,-1,0
1744381405.9407487,1,0
1744381405.9492116,-1,0
1744381405.9568872,0,0
1744381405.9647763,-1,0
1744381405.972936,1,0
1744381405.9813159,-1,0
1744381405.989055,0,0
1744381405.9967093,-2,0
1744381406.0048783,0,0
1744381406,-3,0
1744381406.0207157,3,-1
1744381406.0288346,-7,0
1744381406.0367997,-6,-1
1744381406.0448656,-7,0
1744381406.0527074,-5,-1
1744381406.060799,18,2
1744381406.0687604,-4,0
1744381406.076821,8,0
1744381406.084675,-7,0
1744381406.092895,7,0
1744381406.1011562,-6,-1
1744381406.1088195,5,1
1744381406.1167567,-7,-1
1744381406.1247623,6,1
1744381406.1327696,-8,-2
1744381406.1408896,15,2
1744381406.1507626,-7,-2
1744381406.156827,4,1
1744381406.1668317,-6,-2
1744381406.1729143,4,0
1744381406.1827574,-6,-4
1744381406.1907508,10,5
1744381406.1987717,-7,-3
1744381406.2069561,-3,-3
1744381406.214799,-4,-3
1744381406.223041,13,9
1744381406.230783,-2,-2
1744381406.2389705,6,3
1744381406.2467897,-2,-3
1744381406.255055,2,3
1744381406.2627769,-2,-2
1744381406.2709148,3,3
1744381406.278783,-1,-4
1744381406.287102,0,3
1744381406.2948418,-2,-3
1744381406.3026905,0,0
1744381406.3107998,3,3
1744381406.3187425,0,0
1744381406.3347003,0,1
1744381406.3509998,-1,1
1744381406.3587542,1,0
1744381406.406805,-1,-1
1744381406.552831,1,1
1744381406.5607858,-1,0
1744381406.5686533,-3,0
1744381406.5767956,-1,2
1744381406.5847144,-4,1
1744381406.592763,6,-2
1744381406.6006737,-5,3
1744381406.6088595,0,0
1744381406.6166372,-5,2
1744381406.6249077,6,-4
1744381406.6326942,-11,2
1744381406.6408658,11,-3
1744381406.6486623,-8,2
1744381406.6568246,8,-2
1744381406.6646624,-7,1
1744381406.6730049,2,1
1744381406.6809268,-7,3
1744381406.6888752,12,-3
1744381406.6968296,-13,9
1744381406.7049594,11,-6
1744381406.7127457,-5,6
1744381406.720885,-6,8
1744381406.7288458,-6,7
1744381406.7366474,-3,7
1744381406.7467482,24,-25
1744381406.752736,-2,4
1744381406.7628107,5,-9
1744381406.768798,0,2
1744381406.7787938,0,-3
1744381406.7847219,-1,1
1744381406.7949421,3,-1
1744381406.8027315,-1,1
1744381406.8107555,-1,1
1744381406.8187764,-1,1
1744381406.8268554,3,-5
1744381406.8346615,-1,1
1744381406.8506973,1,-1
1744381407.140736,0,-1
1744381407.1489458,-2,-3
1744381407.1567802,2,-1
1744381407.1648207,-2,-6
1744381407.1730323,1,4
1744381407.1806707,0,-6
1744381407,0,6
1744381407,-1,-5
1744381407.2049472,1,4
1744381407.212776,-1,-7
1744381407.2208989,1,8
1744381407.228767,-1,-4
1744381407.2367876,1,5
1744381407.2448332,-1,-3
1744381407.2526634,0,-4
1744381407.2608325,1,10
1744381407.2688017,0,-2
1744381407.2767634,1,2
1744381407.2846773,-1,-1
1744381407.2926872,1,2
1744381407.300759,0,0
1744381407.308867,0,0
1744381407.3167605,0,-2
1744381407.3247714,0,2
1744381407.332682,0,-2
1744381407.3409314,0,1
1744381407.3488047,0,-2
1744381407.3569322,-1,2
1744381407.3668077,0,-2
1744381407.3747308,1,3
1744381407.3827717,0,-1
1744381407.388997,0,2
1744381407.398842,0,0
1744381407.8730786,0,-1
1744381407.8809297,0,-2
1744381407.8890264,0,0
1744381407.896767,-1,-2
1744381407.9048426,1,4
1744381407.9127626,0,-2
1744381407.9209673,-1,0
1744381407.928766,0,-2
1744381407.9368515,-1,-3
1744381407.9449065,-1,-3
1744381407.9526696,-1,-3
1744381407.9609144,3,10
1744381407.9691393,0,-3
1744381407.9768872,-1,1
1744381407.9853592,-1,-3
1744381407.9949062,2,6
1744381408.0027375,-1,-3
1744381408.0107534,0,-2
1744381408.0187228,-1,-3
1744381408.0269067,2,9
1744381408.0347738,0,-1
1744381408.0428822,1,2
1744381408.050771,0,-1
1744381408.0588062,-1,1
1744381408.0667372,0,0
1744381408.0749004,1,0
1744381408.0907526,0,1
1744381408.2109537,-1,0
1744381408.2187319,-1,0
1744381408.2268312,1,0
1744381408.2347248,-1,0
1744381408.2427604,1,0
1744381408.2509935,0,0
1744381408,0,0
1744381408.4447918,1,0
1744381408.4528637,0,-1
1744381408.4608843,1,-4
1744381408.468645,2,-5
1744381408.4768336,-1,6
1744381408.4847212,2,-9
1744381408.4927342,-1,5
1744381408.5007057,2,-6
1744381408.5088408,-3,7
1744381408.516709,1,-8
1744381408.5247831,-2,6
1744381408.5327666,0,-7
1744381408.5408013,0,13
1744381408.548822,0,-4
1744381408.556736,-1,1
1744381408.564781,0,-4
1744381408.5730376,0,6
1744381408.5807843,0,-2
1744381408.5891201,0,5
1744381409,0,-3
1744381408.604966,0,3
1744381408.615286,0,0
1744381408.6209254,0,-1
1744381408.6307735,0,-1
1744381408.6390247,0,2
1744381408.6469095,0,-1
1744381408.6548903,1,1
1744381409,2,-2
1744381408.6708922,-2,2
1744381408.6787572,2,-2
1744381408.686826,4,-2
1744381408.6947293,2,-1
1744381408.702759,3,-3
1744381408.710722,7,-3
1744381408.7190254,5,-1
1744381408.7268429,-20,12
1744381408.7349308,7,-1
1744381408.742815,-3,1
1744381408.750619,9,0
1744381408.7588031,-9,1
1744381408.7667341,8,0
1744381408.7747674,-6,0
1744381408.7827203,4,0
1744381408.7907665,-9,0
1744381408.7988126,3,0
1744381408.8067749,-6,0
1744381408.814709,2,0
1744381408.823095,-2,0
1744381408.8307579,0,0
1744381409,0,0
1744381408.846865,0,0
1744381408.8548052,-1,0
1744381408.8627627,0,1
1744381408.8708868,-1,-1
1744381409.2089136,1,1
1744381409.2187324,4,0
1744381409.2268174,0,0
1744381409.234664,5,2
1744381409.2427936,-5,-2
1744381409.2506156,7,3
1744381409.2589252,-6,-2
1744381409.266749,5,2
1744381409.2750735,-2,-1
1744381409.2827253,6,2
1744381409.2909057,-12,-4
1744381409.2986698,4,1
1744381409.3068426,-5,-1
1744381409.3147228,1,1
1744381409.322985,-2,-1
1744381409.3307233,1,0
1744381409.339031,-1,0
1744381409.3467934,1,1
1744381409.3549235,-1,-1
1744381409.3627799,1,0
1744381409.3708515,0,0
1744381409.3787546,1,1
1744381409.386888,2,0
1744381409.3967903,2,0
1744381409.402911,1,0
1744381409.4108417,-7,-1
1744381409.4187717,1,0
1744381409.4268606,-2,-1
1744381409.4510672,1,0
1744381409.7808318,-1,1
1744381409.8049886,1,-1
1744381409.8468444,0,0
1744381409.854848,2,1
1744381409.8627102,3,1
1744381409.8711529,3,1
1744381409.8787758,6,0
1744381409.886682,4,0
1744381409.894758,-14,-3
1744381409.9028184,3,0
1744381409.9108524,5,0
1744381409.9186854,4,0
1744381409.9269192,-14,0
1744381409.9346693,3,0
1744381409.942841,-3,0
1744381409.9507518,1,0
1744381409.9587848,-2,0
1744381409.9666367,1,0
1744381409.974734,-2,0
1744381409.9826674,1,0
1744381409.9908388,-1,0
1744381409.9986975,0,-1
1744381410.0071201,1,0
1744381410.0147774,0,-1
1744381410.0229962,-1,2
1744381410.0309489,1,0
1744381410.0390143,-2,0
1744381410.047107,1,0
1744381410.0548122,-1,0
1744381410.062724,1,0
1744381410.0708008,0,0
1744381410.3947527,-1,-2
1744381410.401017,-2,-3
1744381410.4108758,1,3
1744381410.4167237,-2,-1
1744381410.4267805,2,0
1744381410.4326587,-3,-2
1744381410,1,0
1744381410.450718,-4,-3
1744381410.4588509,3,3
1744381410.4667485,-4,-6
1744381410.4747548,5,7
1744381410.482698,-5,-7
1744381410.490721,5,6
1744381410.4989853,-4,-3
1744381410.506755,3,2
1744381410.5147507,-5,-6
1744381410.522946,5,7
1744381410.530729,-4,-4
1744381410.5387697,6,6
1744381410.5467656,-2,-2
1744381410.554825,-2,-2
1744381410.562737,5,6
1744381410.5949194,1,1
1744381410.908938,-1,-1
1744381410.9167721,0,0
1744381410.9247935,-1,0
1744381410.9326441,-1,0
1744381410.9407117,3,0
1744381410.9487972,-2,0
1744381410.956901,0,0
1744381410.9649687,0,0
1744381410.9729252,0,0
1744381410.9807086,-2,0
1744381410.988927,2,1
1744381410.9987726,-1,-1
1744381411.004964,1,0
1744381411.0147612,-2,0
1744381411.020938,2,0
1744381411.0307333,-2,-1
1744381411.0367565,-3,-1
1744381411.046773,-5,-1
1744381411.0548284,6,2
1744381411.0627165,-3,-2
1744381411.0708067,2,2
1744381411.0790405,-4,-2
1744381411.0867746,6,2
1744381411.094984,-4,0
1744381411.1026993,-4,-2
1744381411.1109092,10,3
1744381411.1190436,-2,-1
1744381411.1268132,3,2
1744381411.1347294,-2,-1
1744381411.1427171,2,1
1744381411.1507082,-2,-1
1744381411.1588442,3,1
1744381411.1666956,-1,0
1744381411.1747773,1,0
1744381411.1826744,0,0
1744381411,0,0
1744381411.2948742,0,-1
1744381411.302763,0,0
1744381411.310718,0,-2
1744381411.3209157,1,0
1744381411.3267279,0,-3
1744381411.3367336,0,2
1744381411.3447397,0,-4
1744381411,1,-4
1744381411.360747,-1,6
1744381411.3686662,2,-3
1744381411.3767369,0,4
1744381411.3847284,2,-5
1744381411.3927155,-3,6
1744381411.4006736,3,-2
1744381411.4088361,-3,4
1744381411.416744,1,-2
1744381411.4247575,-2,2
1744381411.4327426,1,0
1744381411.440724,-1,1
1744381411.682741,0,1
1744381411.834862,2,0
1744381411.8427076,2,2
1744381411.8510585,4,3
1744381411.858755,-2,-2
1744381411.8667896,6,3
1744381411.8747308,-5,-3
1744381411.882747,7,3
1744381411.8907075,-6,-3
1744381411.8988094,4,2
1744381411.9068072,-5,-2
1744381411.9167562,10,3
1744381411.9229846,-13,-4
1744381411.9326375,3,1
1744381411.939006,-4,-2
1744381412,2,0
1744381411.9549468,-2,0
1744381411.9648042,2,0
1744381411.9730303,-4,0
1744381411.9807618,2,0
1744381411.9889119,-1,-1
1744381411.9967446,2,0
1744381412.0048084,-3,0
1744381412.012745,1,0
1744381412.0209055,-1,0
1744381412.5187225,-1,0
1744381412.5267782,0,-3
1744381412.5369284,0,-3
1744381412.5426772,-2,-10
1744381412.5527947,-5,-7
1744381412.5608766,-5,-8
1744381412.5686707,-4,-4
1744381412.5771146,6,27
1744381412.584707,-11,-8
1744381412.5926855,10,9
1744381412.600666,-12,-4
1744381412.6087291,12,5
1744381412.6167283,-19,-8
1744381412.6247475,16,8
1744381412.632739,-9,-4
1744381412.640667,15,7
1744381412.648759,-11,-6
1744381412.6570678,7,4
1744381412.664788,-7,-4
1744381412.6729615,15,6
1744381413,-4,-2
1744381412.688929,4,2
1744381412.6968062,-1,0
1744381412.7047923,4,2
1744381412.712761,0,0
1744381413.1148183,1,1
1744381413.1229239,-2,4
1744381413.130719,-3,5
1744381413.1409209,3,-3
1744381413.1468115,-3,4
1744381413.156855,3,-5
1744381413.1630378,-4,8
1744381413.1730788,2,-7
1744381413.1806428,-2,4
1744381413.189025,2,-3
1744381413.196731,-4,6
1744381413.2049432,5,-8
1744381413.2126913,-2,6
1744381413.2207782,3,-6
1744381413.2287345,-2,4
1744381413.2366993,2,-4
1744381413.2448409,-1,3
1744381413,-2,3
1744381413.260879,5,-8
1744381413.268654,-1,2
1744381413.2767072,1,-3
1744381413.2847502,-1,0
1744381413.3008287,1,-1
1744381413.5826538,0,-1
1744381413.5907533,-2,0
1744381413.5986364,-3,0
1744381413.6068752,3,1
1744381413.614691,-6,1
1744381413.623056,3,-1
1744381413.6308637,-7,1
1744381413.6389244,7,0
1744381413.6467626,-4,3
1744381413.6547933,7,-4
1744381413.6628282,-1,2
1744381413.6708148,2,-1
1744381413.678773,0,0
1744381413.6867855,1,-1
1744381413.6947484,-1,2
1744381413.7026346,0,1
1744381413.7108886,1,-2
1744381413.718726,0,3
1744381413.726835,1,-2
1744381413.7368727,3,3
1744381413.7427142,3,4
1744381413.752659,4,4
1744381413.7587748,-6,-9
1744381413.768799,5,5
1744381413.7747438,-6,-6
1744381413.7847369,6,6
1744381413.7927678,-8,-7
1744381413.8006144,3,4
1744381413.8087213,-4,-6
1744381413.8167486,1,2
1744381413.8247545,-1,-2
1744381413.8327138,0,0
1744381413.8407338,-1,0
1744381413.8570132,1,-1
1744381413.928714,-1,0
1744381413.9369435,-3,0
1744381413.9447997,-13,2
1744381413.952645,-14,0
1744381413.960798,2,0
1744381413.9686263,-25,1
1744381413.9767592,23,-3
1744381413.9847405,-30,0
1744381413.992911,25,0
1744381414.000665,-22,0
1744381414.008813,44,0
1744381414.016729,-21,0
1744381414.024786,26,0
1744381414.0326784,-3,0
1744381414.0646803,11,0
1744381414.0747633,1,-2
1744381414.0807393,1,-2
1744381414.0910025,-1,3
1744381414,0,-1
1744381414.106762,0,2
1744381414.1392941,-1,0
1744381414.3627937,0,0
1744381414.4927268,0,0
1744381414.5006971,-3,0
1744381414.5088353,-1,0
1744381414.5168269,-2,0
1744381414.5247543,0,1
1744381414.5326586,-4,1
1744381414.5410652,3,-1
1744381414.548643,0,0
1744381415,6,-1
1744381414.7107086,0,0
1744381414.7190053,-2,0
1744381414.7271008,1,0
1744381414.7347307,-2,0
1744381414.7427475,1,0
1744381414.7510858,-1,1
1744381414.758701,2,0
1744381415,-2,1
1744381414.774788,1,-1
1744381414.7827084,-1,1
1744381414.7907321,2,-2
1744381414.798911,-2,0
1744381414.8067427,2,0
1744381414.8147907,-2,0
1744381414.8229396,3,0
1744381414.830747,-2,0
1744381414.8389738,1,-2
1744381414.8467498,-1,-1
1744381414.8549356,0,1
1744381414.8628047,0,-1
1744381414.8709042,1,1
1744381414.8787928,-1,-3
1744381414.8868535,1,3
1744381414.8947806,-2,-4
1744381414.9027126,-3,-7
1744381414.9107392,6,7
1744381415,-2,-3
1744381414.9268563,0,3
1744381414.936782,0,0
1744381414.9428356,-3,-5
1744381414.9527423,-3,-5
1744381414.958659,7,13
1744381414.9686208,-3,-3
1744381414.9747407,4,3
1744381414.9846888,-2,-2
1744381414.9926438,1,3
1744381415.0006988,-2,-2
1744381415.0088146,2,2
1744381415.0166528,-1,-1
1744381415.024795,1,1
1744381415.0326908,-1,-1
1744381415.040677,2,2
1744381415.0487485,-1,-1
1744381415.0569122,1,2
1744381415.0647607,-1,0
1744381415.072864,1,-1
1744381415.0808086,-1,0
1744381415.088931,1,0
1744381415.0967343,-1,0
1744381415.1048949,2,1
1744381415.1127036,-1,0
1744381415.1209092,1,0
1744381415.129144,-1,0
1744381415.1369853,-1,0
1744381415.1447551,0,0
1744381415.152697,-1,0
1744381415.1686497,0,0
1744381415.192711,2,0
1744381415.2006047,0,-1
1744381415.2088394,1,1
1744381415.2327995,-1,0
1744381415.2489529,0,0
1744381415.2648547,1,0
1744381415.290734,0,0
1744381415.3709059,0,0
1744381415.3867252,-1,2
1744381415.3947978,0,1
1744381415.402706,0,1
1744381415.4108665,1,-2
1744381415.4187312,0,3
1744381415.4267786,0,-1
1744381415.4346373,0,5
1744381415.442956,0,-5
1744381415.450613,0,8
1744381415.458847,0,-5
1744381415.466808,0,4
1744381415.4749708,0,-3
1744381415.482694,0,8
1744381415.490732,0,-7
1744381415.498728,0,8
1744381415.506728,0,-11
1744381415.514933,0,3
1744381415.522997,0,-6
1744381415.5307374,0,3
1744381415.5390682,0,-4
1744381416,0,3
1744381415.5549989,0,-3
1744381415.564761,0,2
1744381415.5708885,0,-4
1744381415.589043,0,1
1744381415.7409055,1,0
1744381415.748728,0,1
1744381415.7567034,0,0
1744381415.764673,1,3
1744381415.7729397,-1,-2
1744381415.7807744,2,3
1744381416,-1,-3
1744381415.796707,1,3
1744381415.804888,-1,-3
1744381415.8127053,1,2
1744381415.8208182,-1,-2
1744381415.828953,1,3
1744381415.837011,3,3
1744381415.8447297,4,7
1744381415.852702,3,7
1744381415.8608031,-11,-19
1744381416,5,8
1744381415.8767998,-4,-6
1744381415.886968,1,3
1744381415.8947122,4,7
1744381415.9027038,3,4
1744381415.9107413,2,4
1744381415.9187617,1,2
1744381415.9269884,-12,-23
1744381415.935192,1,2
1744381415.9426749,-2,-3
1744381415.9507277,1,1
1744381415.9588604,-1,-1
1744381415.9669533,1,1
1744381415.9827032,-2,-2
1744381416.102784,1,-1
1744381416.110763,1,1
1744381416.1268942,-2,-1
1744381416.2327847,0,0
1744381416.280723,0,1
1744381416.2889967,1,-1
1744381416.3050299,-1,0
1744381416.3126943,1,0
1744381416.3209045,-1,0
1744381416.3287382,2,0
1744381416.337136,1,0
1744381416.344807,1,0
1744381416.3527975,2,1
1744381416.3607416,2,0
1744381416.3692338,3,1
1744381416.3768265,-8,-2
1744381416.3847096,4,0
1744381416.3929331,-5,0
1744381416.4012449,5,0
1744381416.4088733,-1,0
1744381416.4166105,5,-1
1744381416.4247284,0,0
1744381416.432797,7,-1
1744381416.440811,-9,0
1744381416.4487836,12,-2
1744381416.4569461,-11,2
1744381416.4647245,4,-1
1744381416.4728117,-1,0
1744381416.4807422,5,-1
1744381416.489015,-12,3
1744381416.498742,4,-1
1744381416.5067286,-4,1
1744381416.5147195,5,-1
1744381416.522815,-7,1
1744381416.5306015,4,-1
1744381416.5393746,3,0
1744381416.5467172,-7,1
1744381416.5549085,2,-1
1744381416.562645,3,-1
1744381416.5709004,-3,1
1744381416.5789006,4,-1
1744381416.5868413,3,-1
1744381416.594804,1,0
1744381416.6109006,-13,4
1744381416.8528807,-1,0
1744381416.8607006,0,0
1744381416.8686447,0,2
1744381416.8767605,0,-2
1744381416.8845968,0,1
1744381416.8930268,0,0
1744381416.9011943,0,1
1744381416.908865,0,-1
1744381416.9167511,0,0
1744381416.9247406,-1,0
1744381416.9327235,0,1
1744381416.9408615,1,-1
1744381416.9486592,0,1
1744381417.036937,0,-2
1744381417.0446954,0,2
1744381417.0529683,0,2
1744381417.0608268,0,2
1744381417.068653,1,2
1744381417.0766497,0,-6
1744381417.0847445,0,2
1744381417.0927398,0,-1
1744381417.1027355,1,2
1744381417.1107087,-1,-3
1744381417.118708,0,5
1744381417.1267655,-1,-5
1744381417.1348498,1,3
1744381417.1427689,1,-1
1744381417.150809,0,3
1744381417.158888,0,-1
1744381417.1669524,0,3
1744381417.1747603,-1,-4
1744381417.1826756,1,4
1744381417.1908498,-2,-5
1744381417.1988976,0,2
1744381417.206714,1,1
1744381417.2147937,1,3
1744381417.2229116,-2,-8
1744381417.2306278,0,2
1744381417.2393658,0,-2
1744381417.2468417,0,1
1744381417.2550209,0,-2
1744381417.2627053,0,0
1744381417.2708206,0,0
1744381417.2787187,0,1
1744381417.310872,0,-2
1744381417.3269916,0,1
1744381417.3509743,0,-1
1744381417.3667805,0,1
1744381417.3847296,0,-1
1744381417.3908684,0,1
1744381417.4088993,0,0
1744381417.5127811,0,-1
1744381417.5207908,0,1
1744381417.5287237,0,2
1744381417.5367868,0,-3
1744381417.5446637,0,1
1744381417.5526428,0,0
1744381417.5846686,0,-1
1744381417.6647663,0,1
1744381417.6728208,0,-1
1744381417.680634,0,1
1744381417.696722,0,0
1744381417.7147782,0,-1
1744381417.7229364,0,1
1744381417.7306893,0,1
1744381417.7390351,0,0
1744381417.7467356,0,2
1744381417.7549784,0,-1
1744381417.7627182,0,3
1744381417.7708962,-2,-3
1744381417.7787304,-1,6
1744381417.7869725,1,-3
1744381417.7947793,-2,7
1744381417.8026273,-3,6
1744381417.8108087,5,-13
1744381417.8187196,-2,7
1744381417.8272407,1,-8
1744381417.8346887,-1,5
1744381417.8428996,2,-7
1744381417.8506253,-1,3
1744381417.858755,3,-3
1744381417.8666353,-1,1
1744381417.8747292,0,-3
1744381417.8827274,0,1
1744381417.890696,1,-2
1744381417.9467437,-1,0
1744381417.9549851,0,1
1744381417.962718,0,1
1744381417.9708173,0,-2
1744381417.9807155,-1,1
1744381417.9868393,1,-1
1744381417.9968626,-1,0
1744381418.0028253,-1,1
1744381418.012692,-1,0
1744381418.020669,4,0
1744381418.0367105,-1,-1
1744381418.077268,1,0
1744381418.1008472,-1,0
1744381418.1088135,0,0
1744381418.1167629,0,0
1744381418.1247566,0,1
1744381418.1326795,0,0
1744381418.140737,0,-1
1744381418.1487365,-1,0
1744381418.156769,1,0
1744381418.1647227,-1,0
1744381418.1729784,0,0
1744381418,1,0
1744381418.1889043,0,0
1744381418.1966991,-1,0
1744381418.204896,2,0
1744381418.2126791,-1,0
1744381418.220834,0,0
1744381418.2287169,-1,0
1744381418.2370849,-2,0
1744381418.2446945,-1,0
1744381418.252697,-2,0
1744381418.2608352,-3,0
1744381418.2687137,-2,0
1744381418.2767055,9,0
1744381418.2847025,-2,0
1744381418.2929165,3,0
1744381418.3027358,-2,0
1744381418.3088112,-1,0
1744381418.318661,-1,0
1744381418.3266995,4,0
1744381418.334859,-1,0
1744381418.3429234,2,0
1744381418.3507211,-2,-1
1744381418.3588324,1,1
1744381418.3671045,-3,0
1744381418.3747706,3,0
1744381418.3826723,-4,0
1744381418.3907187,4,0
1744381418.398817,-2,0
1744381418.4067898,1,0
1744381418.4147422,-5,0
1744381418.4231718,6,0
1744381418.4306378,-2,0
1744381418.4390173,2,-1
1744381418.4468737,-2,0
1744381418.4547954,3,0
1744381418.462692,-2,0
1744381418.4707198,0,0
1744381418.4786787,-2,-1
1744381418.487122,-2,-1
1744381418.4946852,5,3
1744381418.5028532,-2,-2
1744381418.5268414,3,2
1744381418.5426962,0,0
1744381418.5507653,-1,0
1744381418.5667233,2,-1
1744381418.5749085,-1,0
1744381418.5826678,-1,0
1744381418.5907114,2,1
1744381418.598936,-1,-1
1744381418.606709,-1,0
1744381418.6167269,-2,-1
1744381418.6247196,1,1
